Latitude,Longitude,AvgPrice
38.0,-84.4,150000
38.2,-84.8,3207
38.4,-82.5,6302
38.4,-82.4,8370
38.4,-82.3,27146
38.4,-82.6,10362
38.5,-82.3,9495
38.5,-82.6,5664
38.5,-82.5,2190
38.5,-82.4,21793
38.5,-82.2,7313
38.5,-82.8,2047
38.5,-82.7,11119
38.6,-82.2,6846
38.6,-82.6,12061
38.6,-83.2,1873
38.6,-82.8,6895
38.6,-83.1,11228
38.6,-83.6,6207
38.6,-83.7,21956
38.6,-82.7,11050
38.7,-82.8,6902
38.7,-83.1,3910
38.7,-83.5,15524
38.7,-83.6,7200
38.7,-83.4,5416
38.7,-82.6,5373
38.7,-82.9,13035
38.7,-83.0,10683
38.7,-83.2,13481
38.7,-83.8,13300
38.7,-82.7,19947
38.7,-83.9,5116
38.7,-82.3,7365
38.7,-84.0,15000
38.7,-84.1,6000
38.7,-82.4,9693
38.8,-83.4,6288
38.8,-83.5,2799
38.8,-83.7,12954
38.8,-83.1,7552
38.8,-82.6,5272
38.8,-83.0,18175
38.8,-83.9,6444
38.8,-82.1,2289
38.8,-82.2,5779
38.8,-84.2,5044
38.8,-82.8,5575
38.8,-83.8,8034
38.8,-83.6,12573
38.8,-82.5,15206
38.8,-82.9,8468
38.8,-83.2,2743
38.8,-84.1,16113
38.8,-82.3,11627
38.8,-81.9,41849
38.8,-84.0,7385
38.8,-82.4,3499
38.9,-82.5,5216
38.9,-83.7,6615
38.9,-82.3,5925
38.9,-83.6,17358
38.9,-84.2,7960
38.9,-83.8,12875
38.9,-82.4,3540
38.9,-82.1,7138
38.9,-82.2,19692
38.9,-84.0,8419
38.9,-83.4,14088
38.9,-83.2,8897
38.9,-82.8,13405
38.9,-83.5,15907
38.9,-84.1,7466
38.9,-82.9,1000
38.9,-83.9,6114
38.9,-83.0,7299
38.9,-81.7,6892
38.9,-83.1,1995
38.9,-83.3,14291
38.9,-82.6,2497
38.9,-82.0,4344
38.9,-81.9,4866
38.9,-81.8,41779
39.0,-83.1,5959
39.0,-82.5,7539
39.0,-84.1,28845
39.0,-83.3,27125
39.0,-83.7,9082
39.0,-84.0,7719
39.0,-82.6,2452
39.0,-82.0,12361
39.0,-83.5,10405
39.0,-84.2,30760
39.0,-82.8,9203
39.0,-83.8,6875
39.0,-83.9,30487
39.0,-81.9,6571
39.0,-82.9,43182
39.0,-83.0,15888
39.0,-82.1,14550
39.0,-84.3,5292
39.0,-82.2,5241
39.0,-84.4,17399
39.0,-82.7,4954
39.0,-83.4,2655
39.0,-83.6,32000
39.0,-84.6,2000
39.0,-84.5,6050
39.0,-82.4,11292
39.0,-83.2,1996
39.1,-84.5,20255
39.1,-81.8,11170
39.1,-82.7,33135
39.1,-82.6,5438
39.1,-83.2,7000
39.1,-84.4,10614
39.1,-84.2,30721
39.1,-84.6,9420
39.1,-82.0,47627
39.1,-83.0,4666
39.1,-84.3,5905
39.1,-81.9,7563
39.1,-83.7,6074
39.1,-82.9,8360
39.1,-84.1,7525
39.1,-82.5,11476
39.1,-83.1,5477
39.1,-83.5,5455
39.1,-82.4,3878
39.1,-84.7,5218
39.1,-83.3,2523
39.1,-82.8,6517
39.1,-84.0,10472
39.1,-82.3,7536
39.1,-83.8,7629
39.1,-84.8,14178
39.1,-83.6,11504
39.1,-83.9,12249
39.1,-83.4,2000
39.1,-82.2,6393
39.1,-82.1,11474
39.2,-84.4,46524
39.2,-83.6,11191
39.2,-84.7,7198
39.2,-84.5,6593
39.2,-83.4,10822
39.2,-84.2,9700
39.2,-84.1,7518
39.2,-83.7,6335
39.2,-84.0,8201
39.2,-83.5,8610
39.2,-82.6,23410
39.2,-83.0,19458
39.2,-81.8,12915
39.2,-84.6,14694
39.2,-82.1,12263
39.2,-84.3,14904
39.2,-83.2,7446
39.2,-82.2,11345
39.2,-84.8,2173
39.2,-83.1,5909
39.2,-82.9,5894
39.2,-82.5,19503
39.2,-83.3,17145
39.2,-83.9,15719
39.2,-82.3,8249
39.2,-82.7,1986
39.2,-83.8,3000
39.2,-82.4,13824
39.2,-82.0,5030
39.2,-82.8,6646
39.2,-81.7,6020
39.2,-81.6,2914
39.2,-81.5,4426
39.2,-81.9,3795
39.3,-84.6,14475
39.3,-84.4,11434
39.3,-84.3,9865
39.3,-81.6,8931
39.3,-84.0,11029
39.3,-81.9,7237
39.3,-83.5,12419
39.3,-84.2,15007
39.3,-82.9,7942
39.3,-82.4,5926
39.3,-84.5,8133
39.3,-83.4,13642
39.3,-83.0,3381
39.3,-82.1,7368
39.3,-82.0,3261
39.3,-84.7,8058
39.3,-83.9,8247
39.3,-81.7,10982
39.3,-83.3,5869
39.3,-82.8,27148
39.3,-83.2,3500
39.3,-83.7,8197
39.3,-83.8,8340
39.3,-82.2,6501
39.3,-81.3,14978
39.3,-82.7,1891
39.3,-84.1,6651
39.3,-81.8,9125
39.3,-83.1,4551
39.3,-82.6,9147
39.3,-81.5,16966
39.3,-81.4,44500
39.3,-82.3,6670
39.3,-82.5,1500
39.4,-84.3,6931
39.4,-82.9,4655
39.4,-83.9,13001
39.4,-83.8,20202
39.4,-84.5,10797
39.4,-82.1,8093
39.4,-83.2,8887
39.4,-83.0,6817
39.4,-81.4,13523
39.4,-84.7,8045
39.4,-83.1,11348
39.4,-81.3,13286
39.4,-84.6,12011
39.4,-84.0,14474
39.4,-81.9,16927
39.4,-83.4,23056
39.4,-84.1,25596
39.4,-81.7,6736
39.4,-84.4,3792
39.4,-83.7,5631
39.4,-83.6,16492
39.4,-82.2,9574
39.4,-82.3,16913
39.4,-83.3,17873
39.4,-82.8,7285
39.4,-81.8,4502
39.4,-83.5,9525
39.4,-84.2,6530
39.4,-82.0,9476
39.4,-82.6,3959
39.4,-82.7,9944
39.4,-81.6,25208
39.4,-81.2,1000
39.4,-82.4,5643
39.5,-83.7,10752
39.5,-84.5,9461
39.5,-84.3,13447
39.5,-83.6,35429
39.5,-84.1,10311
39.5,-84.6,8955
39.5,-82.8,3727
39.5,-83.5,25914
39.5,-82.4,14288
39.5,-82.7,10687
39.5,-83.8,8800
39.5,-83.4,9703
39.5,-84.2,10066
39.5,-82.0,8548
39.5,-84.7,7908
39.5,-83.3,4663
39.5,-84.4,9897
39.5,-81.4,32698
39.5,-82.6,19248
39.5,-81.6,6100
39.5,-82.3,8195
39.5,-83.9,7887
39.5,-84.0,16118
39.5,-82.5,17504
39.5,-81.1,8187
39.5,-81.7,29123
39.5,-82.2,4232
39.5,-81.8,7296
39.5,-83.2,6700
39.5,-82.9,12229
39.5,-81.2,4167
39.5,-81.0,7408
39.5,-83.0,6151
39.5,-81.3,11373
39.5,-83.1,11805
39.5,-81.9,6000
39.5,-80.9,13432
39.5,-82.1,14000
39.6,-83.6,15085
39.6,-82.7,8832
39.6,-84.1,3644
39.6,-82.8,8212
39.6,-82.5,7070
39.6,-84.2,5943
39.6,-84.4,31321
39.6,-82.6,16419
39.6,-84.3,14666
39.6,-83.9,5399
39.6,-84.0,7443
39.6,-82.9,9411
39.6,-82.1,6551
39.6,-80.9,8665
39.6,-84.6,4437
39.6,-83.3,7787
39.6,-83.5,6700
39.6,-83.8,11107
39.6,-83.2,9651
39.6,-83.0,16574
39.6,-82.2,6649
39.6,-81.8,9472
39.6,-83.4,25333
39.6,-80.8,6513
39.6,-82.0,5132
39.6,-84.5,11349
39.6,-81.9,5958
39.6,-83.7,6368
39.6,-84.7,5000
39.6,-83.1,11498
39.6,-81.0,1000
39.6,-81.6,11364
39.6,-82.4,3000
39.6,-81.4,9249
39.7,-81.4,8179
39.7,-83.9,6152
39.7,-82.9,11800
39.7,-82.1,14566
39.7,-84.2,4358
39.7,-83.3,6350
39.7,-84.1,12240
39.7,-82.4,9350
39.7,-84.5,15160
39.7,-84.6,5696
39.7,-84.0,8079
39.7,-84.3,5371
39.7,-81.2,15000
39.7,-82.7,8793
39.7,-83.2,29594
39.7,-82.3,17203
39.7,-83.4,3047
39.7,-81.8,2247
39.7,-82.5,14882
39.7,-82.6,11871
39.7,-81.0,2500
39.7,-83.7,21363
39.7,-83.1,9935
39.7,-82.8,4807
39.7,-82.2,8940
39.7,-81.9,11500
39.7,-83.0,10880
39.7,-81.1,13813
39.7,-81.5,27257
39.7,-83.8,7663
39.7,-83.6,11045
39.7,-82.0,11742
39.7,-80.8,26816
39.7,-81.6,3932
39.7,-80.9,12919
39.7,-81.3,12177
39.7,-84.4,60420
39.7,-84.7,3243
39.8,-82.7,11204
39.8,-84.5,9128
39.8,-81.2,150000
39.8,-84.2,9988
39.8,-82.5,3738
39.8,-81.1,7543
39.8,-84.0,6847
39.8,-84.1,20818
39.8,-82.8,11845
39.8,-82.4,9264
39.8,-83.9,27586
39.8,-83.8,6986
39.8,-81.8,48764
39.8,-83.2,5672
39.8,-83.1,4846
39.8,-84.4,5822
39.8,-84.3,7137
39.8,-82.9,26962
39.8,-82.6,7027
39.8,-80.9,11997
39.8,-81.9,10767
39.8,-82.2,6485
39.8,-84.6,8904
39.8,-83.0,79448
39.8,-83.7,9050
39.8,-84.7,26607
39.8,-82.3,5046
39.8,-81.4,6993
39.8,-81.6,19751
39.8,-82.1,21641
39.8,-81.5,5715
39.8,-81.0,4200
39.8,-83.4,7005
39.8,-83.6,28582
39.8,-81.7,2808
39.8,-80.7,20000
39.8,-83.3,9194
39.8,-82.0,16231
39.8,-80.8,11662
39.9,-83.0,7164
39.9,-82.8,7053
39.9,-83.4,11110
39.9,-83.8,4929
39.9,-82.9,6062
39.9,-83.1,10770
39.9,-81.8,5400
39.9,-82.0,8742
39.9,-82.6,7354
39.9,-84.5,5055
39.9,-84.4,5108
39.9,-81.5,20996
39.9,-84.0,8312
39.9,-82.5,42686
39.9,-83.7,12349
39.9,-84.3,12689
39.9,-80.9,13893
39.9,-82.7,17785
39.9,-83.9,10371
39.9,-81.9,13855
39.9,-84.2,27456
39.9,-84.1,7014
39.9,-82.3,6584
39.9,-82.4,9594
39.9,-83.6,14869
39.9,-83.3,6998
39.9,-80.7,12467
39.9,-81.6,7149
39.9,-82.2,4164
39.9,-81.4,2650
39.9,-83.5,8175
39.9,-81.7,9850
39.9,-84.6,8418
39.9,-81.1,18704
39.9,-84.8,8900
39.9,-84.7,5686
39.9,-83.2,6244
39.9,-82.1,14262
39.9,-80.8,9867
39.9,-81.3,2523
40.0,-81.4,16414
40.0,-84.1,11044
40.0,-81.5,7361
40.0,-82.8,15587
40.0,-84.6,5925
40.0,-81.1,29725
40.0,-83.1,11006
40.0,-83.7,12451
40.0,-80.8,8749
40.0,-83.0,11824
40.0,-83.4,44199
40.0,-83.2,52845
40.0,-82.9,9221
40.0,-82.3,8161
40.0,-82.7,7432
40.0,-81.0,9031
40.0,-83.5,7049
40.0,-83.6,10387
40.0,-83.8,6571
40.0,-84.3,5226
40.0,-84.0,43264
40.0,-84.2,20849
40.0,-80.7,14757
40.0,-82.2,10110
40.0,-82.0,17729
40.0,-82.4,10097
40.0,-84.7,2485
40.0,-81.8,9629
40.0,-84.5,6060
40.0,-82.5,8906
40.0,-82.6,36694
40.0,-81.7,8337
40.0,-83.3,5782
40.0,-81.6,7689
40.0,-82.1,10925
40.0,-84.4,13911
40.0,-83.9,34250
40.0,-81.2,5000
40.0,-81.3,7000
40.0,-80.9,85868
40.0,-81.9,3957
40.1,-82.4,8474
40.1,-82.9,27825
40.1,-83.5,6382
40.1,-82.8,7952
40.1,-83.0,11134
40.1,-83.9,4513
40.1,-84.2,14764
40.1,-82.3,5542
40.1,-82.7,7075
40.1,-83.1,24126
40.1,-82.2,11963
40.1,-83.7,6329
40.1,-82.6,3438
40.1,-84.1,8310
40.1,-84.5,10898
40.1,-83.2,7973
40.1,-80.7,19313
40.1,-82.1,22624
40.1,-83.6,25420
40.1,-81.0,3209
40.1,-81.3,4236
40.1,-82.5,15628
40.1,-80.9,15382
40.1,-82.0,15579
40.1,-84.6,19330
40.1,-84.3,19169
40.1,-84.4,7823
40.1,-83.4,9384
40.1,-83.3,12727
40.1,-81.5,41375
40.1,-83.8,15666
40.1,-80.8,9696
40.1,-81.9,19041
40.1,-84.7,4044
40.1,-84.0,20167
40.1,-81.4,2836
40.1,-81.2,3700
40.1,-80.6,9696
40.1,-81.8,11272
40.1,-81.1,41750
40.2,-84.5,13389
40.2,-82.3,8305
40.2,-81.7,7251
40.2,-82.4,8694
40.2,-82.8,10833
40.2,-82.9,42630
40.2,-80.6,7487
40.2,-84.7,5842
40.2,-84.2,6782
40.2,-82.2,51000
40.2,-82.1,15133
40.2,-83.2,11210
40.2,-83.0,25766
40.2,-84.1,10680
40.2,-83.8,15069
40.2,-83.3,9222
40.2,-84.6,18893
40.2,-83.5,9912
40.2,-80.9,13142
40.2,-83.9,10250
40.2,-84.4,27040
40.2,-82.5,19183
40.2,-82.6,7611
40.2,-83.1,32349
40.2,-81.4,10995
40.2,-81.8,12968
40.2,-81.2,7963
40.2,-84.3,5622
40.2,-81.0,19380
40.2,-81.9,8499
40.2,-81.6,5190
40.2,-80.7,17119
40.2,-83.7,20934
40.2,-82.0,21037
40.2,-83.4,10494
40.2,-82.7,5061
40.2,-80.8,3500
40.2,-84.0,4998
40.2,-81.5,5081
40.3,-83.0,13337
40.3,-84.2,12365
40.3,-81.9,8895
40.3,-83.1,20164
40.3,-80.9,9678
40.3,-84.5,12750
40.3,-81.2,10976
40.3,-81.5,5177
40.3,-83.7,8808
40.3,-84.3,10219
40.3,-81.1,36383
40.3,-84.1,4153
40.3,-81.3,8905
40.3,-83.5,4174
40.3,-80.8,14870
40.3,-81.4,5497
40.3,-83.6,7419
40.3,-82.6,5035
40.3,-82.0,6822
40.3,-83.3,15585
40.3,-83.8,8044
40.3,-83.4,16419
40.3,-83.9,12747
40.3,-82.4,3678
40.3,-82.8,11027
40.3,-82.9,13534
40.3,-81.6,8819
40.3,-84.6,4786
40.3,-82.7,5890
40.3,-82.2,25401
40.3,-82.5,15950
40.3,-82.1,5780
40.3,-82.3,10235
40.3,-80.6,11003
40.3,-84.0,5666
40.3,-83.2,12395
40.3,-80.7,9144
40.3,-81.7,11729
40.3,-81.0,16245
40.3,-84.7,4291
40.4,-81.2,7473
40.4,-83.0,7854
40.4,-82.7,26944
40.4,-83.7,10658
40.4,-81.3,15944
40.4,-84.8,8233
40.4,-82.6,10914
40.4,-82.2,9992
40.4,-82.8,8952
40.4,-82.4,9150
40.4,-83.8,15474
40.4,-84.5,5525
40.4,-84.3,6859
40.4,-83.9,13798
40.4,-81.8,1261
40.4,-84.4,7719
40.4,-80.6,12433
40.4,-80.8,47160
40.4,-83.4,21177
40.4,-81.1,4450
40.4,-80.7,8502
40.4,-81.5,7067
40.4,-82.3,3662
40.4,-83.6,4867
40.4,-83.2,25981
40.4,-81.6,22000
40.4,-82.9,13554
40.4,-84.1,24432
40.4,-84.2,2995
40.4,-84.7,11383
40.4,-82.5,11486
40.4,-84.0,8271
40.4,-81.7,2000
40.4,-84.6,4953
40.4,-83.5,8560
40.4,-81.9,5599
40.4,-83.3,47102
40.4,-82.1,6680
40.4,-83.1,7345
40.4,-81.4,4473
40.5,-82.7,7728
40.5,-81.4,6641
40.5,-82.6,7945
40.5,-84.5,9142
40.5,-82.8,8178
40.5,-81.9,14331
40.5,-81.0,6827
40.5,-83.0,7421
40.5,-82.0,3616
40.5,-83.9,5244
40.5,-81.8,11321
40.5,-83.5,8430
40.5,-81.5,8423
40.5,-80.8,15000
40.5,-82.5,14282
40.5,-80.6,11400
40.5,-84.6,7839
40.5,-84.7,56525
40.5,-83.8,25268
40.5,-83.2,17548
40.5,-81.2,19257
40.5,-84.4,7816
40.5,-83.1,5160
40.5,-81.3,15723
40.5,-84.3,9616
40.5,-82.9,47965
40.5,-84.1,9915
40.5,-83.6,21934
40.5,-80.7,4466
40.5,-82.1,11450
40.5,-82.4,5000
40.5,-81.7,15977
40.5,-84.0,17370
40.5,-84.2,4863
40.5,-83.4,14000
40.5,-81.1,1700
40.5,-83.7,30000
40.6,-80.9,16932
40.6,-81.5,9188
40.6,-83.1,22594
40.6,-83.0,8642
40.6,-84.0,27577
40.6,-84.2,12044
40.6,-84.1,6200
40.6,-80.6,6365
40.6,-81.2,23658
40.6,-82.6,4079
40.6,-83.7,3404
40.6,-84.4,28133
40.6,-82.4,3596
40.6,-82.5,15511
40.6,-84.3,9643
40.6,-84.5,62285
40.6,-83.6,5278
40.6,-81.0,17044
40.6,-81.4,30990
40.6,-82.7,18651
40.6,-82.8,4600
40.6,-84.6,5932
40.6,-83.9,5462
40.6,-83.2,12178
40.6,-81.8,14730
40.6,-83.8,24915
40.6,-84.7,10799
40.6,-81.1,22239
40.6,-80.5,10477
40.6,-82.3,7368
40.6,-82.2,9577
40.6,-83.5,15395
40.6,-81.9,18505
40.6,-82.9,22374
40.6,-80.7,5488
40.6,-82.0,3556
40.6,-83.4,39732
40.6,-84.8,3446
40.6,-82.1,14198
40.6,-81.3,20732
40.6,-81.6,6444
40.6,-81.7,12278
40.6,-80.8,9497
40.6,-83.3,28000
40.7,-82.3,15473
40.7,-83.8,3840
40.7,-83.9,6445
40.7,-81.1,10272
40.7,-80.8,6574
40.7,-81.4,16976
40.7,-83.0,12672
40.7,-82.0,21227
40.7,-81.5,3351
40.7,-83.4,9122
40.7,-82.2,24206
40.7,-82.6,14921
40.7,-81.3,7759
40.7,-83.7,13807
40.7,-84.2,4395
40.7,-81.8,25172
40.7,-80.6,9156
40.7,-81.9,11626
40.7,-81.7,23842
40.7,-83.1,7124
40.7,-82.7,25178
40.7,-81.2,26681
40.7,-82.5,12027
40.7,-82.1,6968
40.7,-84.6,8941
40.7,-82.8,15750
40.7,-84.1,19772
40.7,-84.0,4929
40.7,-81.6,11574
40.7,-81.0,10470
40.7,-80.7,6763
40.7,-84.7,44000
40.7,-84.5,47336
40.7,-82.4,7552
40.7,-80.9,25726
40.7,-83.3,51655
40.7,-83.5,5795
40.7,-84.3,4399
40.7,-83.6,28861
40.7,-80.5,5807
40.7,-82.9,7117
40.7,-83.2,63162
40.8,-81.7,4607
40.8,-81.3,10887
40.8,-84.2,6718
40.8,-84.6,23199
40.8,-83.0,22492
40.8,-80.6,9705
40.8,-81.9,6293
40.8,-82.0,5482
40.8,-81.4,12899
40.8,-82.4,18836
40.8,-83.8,20994
40.8,-82.1,14182
40.8,-80.9,6849
40.8,-82.7,26339
40.8,-80.8,5016
40.8,-81.5,17058
40.8,-82.9,15435
40.8,-82.2,8035
40.8,-80.7,12174
40.8,-81.2,10466
40.8,-81.8,5655
40.8,-82.5,6588
40.8,-82.8,19997
40.8,-81.6,14747
40.8,-84.3,29740
40.8,-84.1,3637
40.8,-81.1,5524
40.8,-83.3,5717
40.8,-83.5,14093
40.8,-82.3,20175
40.8,-84.5,10446
40.8,-81.0,12680
40.8,-84.0,17885
40.8,-83.9,12215
40.8,-80.5,13412
40.8,-83.4,56250
40.8,-83.6,50000
40.8,-83.2,15882
40.8,-82.6,36500
40.8,-83.1,16796
40.8,-84.4,9338
40.9,-81.1,23527
40.9,-81.2,13903
40.9,-80.7,15695
40.9,-82.7,5440
40.9,-80.8,11396
40.9,-82.2,6151
40.9,-81.0,10853
40.9,-80.9,22210
40.9,-81.7,11045
40.9,-81.6,8974
40.9,-84.0,7523
40.9,-81.3,4990
40.9,-83.5,1600
40.9,-83.0,18598
40.9,-82.9,8316
40.9,-81.5,12306
40.9,-80.6,14915
40.9,-84.3,3297
40.9,-82.1,5725
40.9,-82.4,7760
40.9,-84.5,24438
40.9,-83.3,17343
40.9,-80.5,5348
40.9,-83.8,4617
40.9,-81.9,44848
40.9,-85.0,16686
40.9,-83.4,9360
40.9,-81.4,7367
40.9,-81.8,5925
40.9,-83.9,17742
40.9,-82.3,43030
40.9,-82.0,11178
40.9,-82.6,6102
40.9,-83.2,7106
40.9,-84.4,11622
40.9,-83.7,12044
40.9,-84.7,3117
40.9,-83.1,5075
40.9,-83.6,10888
40.9,-82.8,63000
40.9,-82.5,5159
40.9,-84.2,4250
40.9,-84.1,18900
41.0,-83.0,12253
41.0,-81.9,12049
41.0,-82.0,7222
41.0,-80.8,15677
41.0,-83.6,44138
41.0,-81.4,6196
41.0,-81.5,3159
41.0,-84.1,10823
41.0,-84.4,9611
41.0,-80.7,6008
41.0,-83.4,13187
41.0,-84.0,5767
41.0,-81.6,30813
41.0,-82.4,7905
41.0,-80.6,15965
41.0,-82.6,16973
41.0,-83.1,13748
41.0,-83.9,10377
41.0,-80.5,7090
41.0,-81.2,7074
41.0,-83.3,44185
41.0,-84.7,11958
41.0,-81.7,6915
41.0,-81.0,28716
41.0,-84.2,10316
41.0,-81.1,11036
41.0,-80.9,5141
41.0,-81.8,6808
41.0,-81.3,12114
41.0,-82.1,12109
41.0,-82.2,2213
41.0,-83.2,8494
41.0,-83.5,9133
41.0,-82.7,13737
41.0,-83.8,35753
41.0,-84.3,2999
41.0,-83.7,13154
41.0,-82.5,5058
41.0,-82.9,22063
41.0,-84.5,11655
41.0,-82.8,11554
41.0,-84.6,8268
41.1,-81.5,44450
41.1,-80.6,17843
41.1,-80.9,9005
41.1,-82.1,11633
41.1,-81.3,10464
41.1,-82.2,17671
41.1,-81.4,8927
41.1,-83.6,9226
41.1,-81.8,7755
41.1,-82.3,19516
41.1,-80.5,50763
41.1,-84.6,9880
41.1,-80.7,14209
41.1,-82.4,28150
41.1,-82.6,18016
41.1,-82.7,18250
41.1,-81.1,17465
41.1,-81.0,13983
41.1,-83.7,4110
41.1,-81.2,6771
41.1,-80.8,46039
41.1,-83.4,19770
41.1,-83.2,6365
41.1,-83.3,12726
41.1,-83.1,15031
41.1,-83.0,8017
41.1,-82.9,13945
41.1,-81.9,12106
41.1,-82.0,12499
41.1,-81.6,17311
41.1,-83.5,6129
41.1,-84.4,22059
41.1,-84.7,22326
41.1,-82.8,7684
41.1,-83.9,4663
41.1,-84.2,12997
41.1,-81.7,28309
41.1,-84.5,3514
41.1,-82.5,15129
41.1,-84.3,10991
41.2,-83.7,8760
41.2,-81.6,8803
41.2,-82.4,20881
41.2,-81.3,10301
41.2,-84.5,24156
41.2,-80.5,9499
41.2,-81.7,9328
41.2,-80.7,14020
41.2,-83.2,13849
41.2,-84.4,17885
41.2,-81.4,4124
41.2,-83.5,5023
41.2,-83.6,11993
41.2,-82.5,20746
41.2,-80.6,2166
41.2,-80.9,5558
41.2,-84.0,38687
41.2,-81.8,7848
41.2,-82.2,4812
41.2,-82.8,17680
41.2,-83.9,16002
41.2,-82.1,6039
41.2,-84.6,12335
41.2,-81.9,8661
41.2,-81.5,6650
41.2,-82.3,7704
41.2,-83.1,13819
41.2,-84.1,13850
41.2,-80.8,15340
41.2,-82.0,8607
41.2,-82.6,8599
41.2,-82.7,33782
41.2,-84.3,4992
41.2,-81.1,8626
41.2,-83.8,4023
41.2,-83.0,10790
41.2,-81.0,22258
41.2,-81.2,13006
41.2,-83.3,29745
41.2,-84.2,22294
41.2,-82.9,6804
41.2,-80.0,7565
41.2,-84.8,5562
41.2,-84.7,9455
41.3,-80.6,9950
41.3,-81.9,5071
41.3,-82.2,6805
41.3,-82.8,29168
41.3,-81.4,16989
41.3,-81.6,10051
41.3,-82.9,9222
41.3,-81.3,10947
41.3,-81.5,5879
41.3,-83.1,41665
41.3,-82.5,7027
41.3,-82.6,9771
41.3,-80.7,9378
41.3,-84.3,9161
41.3,-80.8,10917
41.3,-80.9,10173
41.3,-81.2,14800
41.3,-81.0,16213
41.3,-82.0,16817
41.3,-83.9,24826
41.3,-83.0,14810
41.3,-81.8,8520
41.3,-81.7,11632
41.3,-83.3,5523
41.3,-83.7,17173
41.3,-82.1,31023
41.3,-82.3,50481
41.3,-82.7,9627
41.3,-84.5,9057
41.3,-83.2,5514
41.3,-84.4,9914
41.3,-83.6,5180
41.3,-84.2,13728
41.3,-82.4,8227
41.3,-81.1,15896
41.3,-84.1,32108
41.3,-84.7,16371
41.3,-83.5,5543
41.3,-83.4,8421
41.3,-83.8,7384
41.3,-84.0,9759
41.3,-80.5,6993
41.4,-81.6,7280
41.4,-81.4,11737
41.4,-82.5,8409
41.4,-81.5,18542
41.4,-82.8,10114
41.4,-83.1,22812
41.4,-82.1,11347
41.4,-81.9,10009
41.4,-82.6,5103
41.4,-81.7,15367
41.4,-83.6,14549
41.4,-82.2,6245
41.4,-81.2,10677
41.4,-81.8,6061
41.4,-83.5,10831
41.4,-80.8,12000
41.4,-82.9,12138
41.4,-82.7,9927
41.4,-81.0,15468
41.4,-84.3,19352
41.4,-84.0,8206
41.4,-84.6,3656
41.4,-84.1,5346
41.4,-84.5,10665
41.4,-83.0,9211
41.4,-83.8,20863
41.4,-82.0,8577
41.4,-83.2,13495
41.4,-82.3,10974
41.4,-83.3,12603
41.4,-80.7,3604
41.4,-81.1,5041
41.4,-83.9,21728
41.4,-80.6,3147
41.4,-84.2,9460
41.4,-81.3,6314
41.4,-84.7,4876
41.4,-83.7,6463
41.4,-80.5,9644
41.4,-84.4,15000
41.4,-83.4,30985
41.4,-80.9,10561
41.5,-81.6,8443
41.5,-84.2,6915
41.5,-81.1,8833
41.5,-82.9,5795
41.5,-81.3,12098
41.5,-80.8,11340
41.5,-83.1,12672
41.5,-81.5,7384
41.5,-81.4,12838
41.5,-83.9,45554
41.5,-82.8,4958
41.5,-83.4,3983
41.5,-81.9,22921
41.5,-84.4,7287
41.5,-84.7,2583
41.5,-80.9,7142
41.5,-82.0,3922
41.5,-83.5,9740
41.5,-84.5,11738
41.5,-83.7,12374
41.5,-83.6,6248
41.5,-80.5,22335
41.5,-80.7,6849
41.5,-84.1,19081
41.5,-84.0,5703
41.5,-83.8,21644
41.5,-83.0,9966
41.5,-83.3,8016
41.5,-83.2,9559
41.5,-81.0,27147
41.5,-84.3,59004
41.5,-81.2,4823
41.5,-82.7,9109
41.5,-80.6,5423
41.5,-84.6,5866
41.6,-81.5,10068
41.6,-83.6,9631
41.6,-83.7,9070
41.6,-83.4,4254
41.6,-83.1,51000
41.6,-83.8,23520
41.6,-83.2,12294
41.6,-81.4,5290
41.6,-83.9,13432
41.6,-84.3,36359
41.6,-80.7,7115
41.6,-80.9,23954
41.6,-84.4,5229
41.6,-83.5,4774
41.6,-81.2,6239
41.6,-80.6,7851
41.6,-81.0,12863
41.6,-80.5,16521
41.6,-84.5,10005
41.6,-84.6,5246
41.6,-84.7,22196
41.6,-80.8,10029
41.6,-83.3,7244
41.6,-84.1,12000
41.6,-84.2,90373
41.6,-84.0,14275
41.6,-84.8,40000
41.6,-81.3,6141
41.6,-82.8,2000
41.6,-81.1,14255
41.7,-84.1,4195
41.7,-81.3,9575
41.7,-83.5,24718
41.7,-83.8,22000
41.7,-83.6,7618
41.7,-81.0,7102
41.7,-80.7,7225
41.7,-82.3,28180
41.7,-84.0,8996
41.7,-81.8,13511
41.7,-83.4,6954
41.7,-83.9,5141
41.7,-81.2,5839
41.7,-83.7,26658
41.7,-80.8,3239
41.7,-81.1,24146
41.7,-80.6,10688
41.7,-80.5,42106
41.7,-80.9,16795
41.8,-81.0,8323
41.8,-80.6,10357
41.8,-80.5,26164
41.8,-80.9,5508
41.8,-80.8,6598
41.8,-80.7,4290
41.8,-81.8,24000
41.8,-81.4,6900
41.9,-80.7,8470
41.9,-80.6,2514
41.9,-80.5,11427
